rew_mean_NSN,retstd_NSN,eplen,ups,advstd_NSN,vpredstd_NSN,eprew_recent,retstd_IDN,advstd_IDN,loss,retmean_IDN,n_updates,rew_mean_IDN,vfn_loss,vpredstd_IDN,retmean_NSN,vpredmean_IDN,idn_pg_loss,epcount,best_ext_ret,tcount,ext_reward,eprew,vpredmean_NSN,total_secs,tps,metric,ext_reward_std,advmean_NSN,advmean_IDN
0.1484375,0.4627212,5.59,20.29174649250121,0.6646831,0.58408266,0.8,1.8774579,2.4939878,-0.157000407576561,-29.078547,70,-0.69594145,7.127744277318319,1.391204,12.435598,-26.094088,-0.157000407576561,6464.0,1.0,35613.0,0.1484375,0.81,12.149752,3.6571528911590576,10389.37420416062,0.6959414482116699,0.35553312301635737,0.2858471,-2.9844575
0.14257812,0.4561794,5.4,19.898210524318273,0.66905874,0.5813355,0.7473684210526316,1.697382,2.2730021,-0.15644542853503177,-28.960154,71,-0.61472774,5.060177147388459,1.3796842,12.751184,-26.62912,-0.15644542853503177,6559.0,1.0,36128.0,0.142578125,0.74,12.498109,3.7074086666107178,10187.883788450956,0.6147277156511943,0.34964209794998163,0.25307676,-2.3310351
0.1484375,0.4647509,5.88,19.943720370696173,0.6676819,0.6054358,0.8409090909090909,1.9597745,2.6580267,-0.1764509511801104,-29.61536,72,-0.6988291,6.612617691357931,1.4135451,13.064207,-27.034939,-0.1764509511801104,6647.0,1.0,36645.0,0.1484375,0.85,12.787376,3.75754976272583,10211.18482979644,0.698829154173533,0.35553312301635737,0.27683014,-2.5804229
0.14257812,0.4866209,5.49,19.956815705456087,0.6890662,0.59777576,0.7872340425531915,2.490122,3.0193121,-0.09978336615798372,-30.343735,73,-0.70187676,8.546929359436035,1.3803896,13.306486,-27.396198,-0.09978336615798372,6741.0,1.0,37157.0,0.142578125,0.8,13.071298,3.8076579570770264,10217.889641193517,0.7018767843643824,0.34964209794998163,0.23518902,-2.947535
0.15234375,0.4464119,5.58,19.647568590527317,0.6399103,0.59468734,0.8260869565217391,2.1462495,2.767027,-0.15471467088597518,-30.519966,74,-0.7036607,6.970064878463745,1.3595364,13.59923,-27.876995,-0.15471467088597518,6833.0,1.0,37676.0,0.15234375,0.81,13.386163,3.8585548400878906,10059.555118349987,0.7036607613166174,0.35935378074645996,0.21306844,-2.6429725
0.13085938,0.5378905,5.61,20.304614922858704,0.68393016,0.6467184,0.7444444444444445,3.2625966,3.9549062,-0.18637930306916436,-31.12552,75,-0.737581,11.467619399229685,1.4619613,13.788788,-28.283371,-0.18637930306916436,6923.0,1.0,38180.0,0.13085937500000003,0.76,13.619497,3.9078047275543213,10395.962840503656,0.7375810444355012,0.3372465074062348,0.1692916,-2.8421488
0.1484375,0.47730786,5.81,19.948178445733852,0.59257644,0.58928806,0.8021978021978022,3.6566508,4.2928543,-0.19303173742567503,-31.327316,76,-0.7050782,11.945332229137419,1.3403611,14.086875,-28.815403,-0.19303173742567503,7014.0,1.0,38706.0,0.1484375,0.81,13.896664,3.957934617996216,10213.467364215732,0.7050781895716985,0.35553312301635737,0.19021042,-2.5119135
0.13867188,0.41522437,5.27,19.92978988282475,0.59467214,0.57877845,0.7263157894736842,1.9759631,2.6022508,-0.14131885270277658,-31.098516,77,-0.558549,4.836469014485678,1.3191274,14.367454,-29.297085,-0.14131885270277658,7109.0,1.0,39210.0,0.138671875,0.72,14.140117,4.008110761642456,10204.052420006272,0.5585490042964617,0.3456037938594818,0.22733758,-1.8014306
0.15429688,0.5015137,5.59,19.970023330000476,0.61889404,0.5505284,0.8064516129032258,2.0864437,2.6125836,-0.1382136670872569,-31.377947,78,-0.5633718,4.663035541772842,1.2507033,14.527355,-29.750149,-0.1382136670872569,7202.0,1.0,39735.0,0.154296875,0.8,14.4368105,4.058185815811157,10224.651944960244,0.5633717974026997,0.3612330853939056,0.090543136,-1.6277962
0.15234375,0.3929441,5.57,20.29754017837699,0.5515435,0.5394998,0.8202247191011236,1.8799115,2.4438655,-0.11985712063809235,-31.551893,79,-0.51563776,4.0026184519131975,1.2253158,14.7766285,-30.084326,-0.11985712063809235,7291.0,1.0,40229.0,0.15234375,0.83,14.601143,4.107452869415283,10392.34057132902,0.5156377678116162,0.35935378074645996,0.17548555,-1.4675663
0.14257812,0.45056465,5.49,19.927422688249184,0.57882625,0.55832237,0.7684210526315789,1.9098141,2.5112994,-0.15171592713644105,-31.744457,80,-0.51681036,4.088990201552709,1.2560508,14.869995,-30.358631,-0.15171592713644105,7386.0,1.0,40747.0,0.142578125,0.78,14.767946,4.157634973526001,10202.840416383582,0.5168103526035945,0.34964209794998163,0.10204941,-1.3858311
0.15234375,0.35807595,5.64,20.00278511679368,0.46997622,0.45765427,0.8387096774193549,1.2620158,1.7988117,-0.09874330243716636,-31.804592,81,-0.4198258,2.1885016759236655,1.0554124,15.1517105,-30.713745,-0.09874330243716636,7479.0,1.0,41269.0,0.15234375,0.85,14.962717,4.207628011703491,10241.425979798365,0.4198258047302564,0.35935378074645996,0.18899325,-1.09085
0.15625,0.38337567,5.69,20.043409904377786,0.46783167,0.45319867,0.8247422680412371,1.3900429,1.8416631,-0.10853337155034144,-31.947021,82,-0.42828828,2.173399935166041,1.0355645,15.321705,-30.967789,-0.10853337155034144,7576.0,1.0,41819.0,0.15625,0.83,15.169514,4.257519721984863,10262.225871041426,0.4282882784803708,0.3630921840667725,0.15219082,-0.97923315
0.14453125,0.37141773,5.34,20.16618346338954,0.46156034,0.4470154,0.7525773195876289,1.7652426,2.1009784,-0.10601324642387529,-32.47999,83,-0.42567974,3.0315226813157397,1.0125684,15.481895,-31.158785,-0.10601324642387529,7673.0,1.0,42338.0,0.14453125,0.75,15.354522,4.30710768699646,10325.085933255445,0.42567976067463553,0.3516275882720947,0.12737429,-1.3212045
0.15429688,0.3614251,5.67,20.384844184373723,0.41585943,0.40108556,0.8210526315789474,1.2532927,1.6505734,-0.0907231663974623,-32.295338,84,-0.38810444,1.703032543261846,0.91973513,15.684116,-31.452908,-0.0907231663974623,7768.0,1.0,42877.0,0.154296875,0.82,15.554751,4.356163740158081,10437.040222399346,0.3881044412652651,0.3612330853939056,0.12936407,-0.84242845
0.14453125,0.3613917,5.47,19.922595354581293,0.431323,0.42757744,0.7659574468085106,1.7064619,2.1456559,-0.12708027800545096,-32.25682,85,-0.4067511,2.522389853994052,0.96385574,15.752204,-31.641525,-0.12708027800545096,7862.0,1.0,43387.0,0.14453125,0.78,15.696683,4.406358003616333,10200.368821545622,0.40675109128157294,0.3516275882720947,0.055520635,-0.61529493
0.1484375,0.35097012,5.53,20.12573594683429,0.41407797,0.43245727,0.8125,1.4024904,1.8854198,-0.15305088801930347,-32.62235,86,-0.4328991,2.1491028567155204,0.95947355,15.857733,-31.772404,-0.15305088801930347,7958.0,1.0,43916.0,0.1484375,0.82,15.782949,4.456045627593994,10304.376804779156,0.4328990802168846,0.35553312301635737,0.074782856,-0.84994495
0.1484375,0.34656408,5.73,20.150681969953926,0.3869459,0.3932691,0.8369565217391305,1.6432245,2.04893,-0.14044076252806312,-32.52171,87,-0.3946194,2.2796786427497864,0.8812981,15.956028,-31.961308,-0.14044076252806312,8050.0,1.0,44441.0,0.1484375,0.85,15.884584,4.505671739578247,10317.14916861641,0.3946194152037303,0.35553312301635737,0.071442984,-0.56040454
0.1484375,0.3281168,5.76,20.052513314783475,0.3793635,0.37793547,0.8494623655913979,1.759434,2.1068335,-0.12414269545115532,-32.545135,88,-0.37775367,2.347279210885366,0.8480044,16.02455,-32.109463,-0.12414269545115532,8143.0,1.0,44975.0,0.1484375,0.86,15.981508,4.5555408000946045,10266.88681716914,0.37775367001692456,0.35553312301635737,0.04304382,-0.43567222
0.16015625,0.34076276,5.72,20.105765727762545,0.36008754,0.35533676,0.8631578947368421,1.4592615,1.7786791,-0.10290989636753996,-32.392624,89,-0.32561466,1.6398411691188812,0.79405767,16.126528,-32.231857,-0.10290989636753996,8238.0,1.0,45517.0,0.16015625,0.87,16.048513,4.60527777671814,10294.152052614423,0.32561466346184414,0.3667508959770203,0.07801374,-0.16076589
0.14453125,0.34670448,5.54,19.976015278591397,0.3552462,0.37175164,0.7872340425531915,1.5297251,1.9254413,-0.15804849161456028,-32.89684,90,-0.39771295,2.094304447372754,0.8167461,16.122316,-32.23851,-0.15804849161456028,8332.0,1.0,46034.0,0.14453125,0.8,16.10544,4.655337810516357,10227.719822638795,0.397712933520476,0.3516275882720947,0.016877497,-0.6583346
0.15429688,0.32720408,5.81,19.90170390650578,0.3003403,0.3277586,0.8555555555555555,1.5560274,1.924815,-0.14010847841079035,-32.46463,91,-0.3370424,1.8859455088774364,0.72820485,16.211182,-32.37181,-0.14010847841079035,8422.0,1.0,46562.0,0.154296875,0.85,16.168446,4.705584764480591,10189.67240013096,0.3370423714319865,0.3612330853939056,0.042736176,-0.0928157
0.15039062,0.32933015,5.6,20.10942878786426,0.3349998,0.35753766,0.7978723404255319,1.8301624,2.2164335,-0.15204320009797812,-32.54655,92,-0.358172,2.502576207121214,0.78018874,16.217518,-32.40385,-0.15204320009797812,8516.0,1.0,47085.0,0.150390625,0.81,16.195051,4.75531268119812,10296.027539386501,0.35817203174034756,0.3574538826942444,0.022467338,-0.1426999
0.1484375,0.34615242,5.58,20.149810718883913,0.32495826,0.30392405,0.8105263157894737,1.2148163,1.5059378,-0.11448598932474852,-32.514122,93,-0.3100257,1.1765665262937546,0.6675079,16.194244,-32.446335,-0.11448598932474852,8611.0,1.0,47613.0,0.1484375,0.82,16.230927,4.804940938949585,10316.703088068563,0.31002565224965417,0.35553312301635737,-0.03668292,-0.06778522
0.15820312,0.3150371,5.86,20.435696049580013,0.28738913,0.2808396,0.8829787234042553,1.7320007,1.9596925,-0.11853304978770515,-32.627857,94,-0.31568682,1.9649096180995305,0.61473966,16.224918,-32.456703,-0.11853304978770515,8705.0,1.0,48163.0,0.158203125,0.89,16.211548,4.853874921798706,10463.076377384967,0.3156868405640125,0.3649313449859619,0.013370401,-0.17115843
0.15429688,0.3095863,5.71,20.116276504414806,0.21227957,0.1816106,0.8297872340425532,0.9494476,1.0455253,-0.07157002148839335,-32.13747,95,-0.23924774,0.6276678467790285,0.4230929,16.208118,-32.510025,-0.07157002148839335,8799.0,1.0,48696.0,0.154296875,0.84,16.22499,4.903585910797119,10299.53357026038,0.23924773807326954,0.3612330853939056,-0.016873332,0.37254995
0.14648438,0.32016173,5.55,20.141005632734206,0.2958372,0.26105198,0.78125,1.2917882,1.5158991,-0.13897245315214,-32.41218,96,-0.32512265,1.184014524022738,0.565701,16.147799,-32.42723,-0.13897245315214,8895.0,1.0,49227.0,0.146484375,0.79,16.185783,4.953235864639282,10312.194883959914,0.32512264450391126,0.3535911440849304,-0.03798562,0.015050493
0.15234375,0.30630037,5.69,20.114636485708804,0.23431532,0.19589551,0.851063829787234,1.0046678,1.1481061,-0.10288391029462221,-32.136475,97,-0.2549792,0.7109122549494107,0.43176413,16.112434,-32.405617,-0.10288391029462221,8989.0,1.0,49764.0,0.15234375,0.85,16.146395,5.00295090675354,10298.693880682908,0.2549792031447093,0.35935378074645996,-0.03395968,0.26913857
0.1484375,0.36741194,5.67,19.95263851426886,0.3316035,0.3091993,0.7708333333333334,2.9371133,3.1687717,-0.14775846774379411,-32.578426,98,-0.37514874,5.112633978327115,0.6488496,16.032417,-32.27586,-0.14775846774379411,9085.0,1.0,50307.0,0.1484375,0.78,16.064812,5.053069591522217,10215.750919305656,0.3751487396657467,0.35553312301635737,-0.032394078,-0.30256766
0.15039062,0.32380155,5.68,20.10162229517625,0.27417782,0.21168295,0.8064516129032258,0.9863498,1.1534915,-0.11344901658594608,-31.936865,99,-0.24957125,0.769889496266842,0.44808218,16.019518,-32.33255,-0.11344901658594608,9178.0,1.0,50831.0,0.150390625,0.81,16.052952,5.102816820144653,10292.03061513024,0.24957124143838882,0.3574538826942444,-0.03343306,0.39568934
0.15234375,0.319892,5.66,20.174719455120034,0.28897122,0.2329745,0.8125,1.3465302,1.5162953,-0.09207456217457849,-31.792961,100,-0.23876837,1.2800146390994391,0.48732165,15.964247,-32.276543,-0.09207456217457849,9274.0,1.0,51373.0,0.15234375,0.82,15.993222,5.152383804321289,10329.456361021457,0.23876836399237314,0.35935378074645996,-0.028974988,0.4835792
0.1484375,0.31500846,5.57,20.16569868071849,0.27528092,0.20117417,0.8,1.4931443,1.6088107,-0.09723021152118841,-31.866947,101,-0.25375095,1.3569571475187938,0.41274896,15.876912,-32.165474,-0.09723021152118841,9369.0,1.0,51900.0,0.1484375,0.81,15.937027,5.201972961425781,10324.837724527866,0.25375092898805934,0.35553312301635737,-0.060116284,0.29852656
0.15820312,0.32240707,5.76,20.25323888301391,0.26496458,0.16700332,0.8315789473684211,0.94830924,1.0362037,-0.07005367490152517,-31.343615,102,-0.19351098,0.7912004068493843,0.33036402,15.831329,-32.075233,-0.07005367490152517,9464.0,1.0,52446.0,0.158203125,0.84,15.865534,5.251347780227661,10369.658308103122,0.19351097320516905,0.3649313449859619,-0.03420262,0.73162335
0.14648438,0.3528574,5.5,20.18899457044938,0.33037236,0.21631975,0.78125,1.6247305,1.7580963,-0.11077146402870615,-31.715681,103,-0.26747033,1.6003288129965463,0.4298454,15.727375,-31.890734,-0.11077146402870615,9560.0,1.0,52972.0,0.146484375,0.79,15.777932,5.300879716873169,10336.765220070083,0.2674703237911066,0.3535911440849304,-0.05055722,0.17505273
0.15625,0.33425766,5.84,20.11492588134301,0.30269057,0.1966819,0.8571428571428571,1.125192,1.230045,-0.10436976018051307,-31.18111,104,-0.23216769,0.9516574045022328,0.3770318,15.700727,-31.787895,-0.10436976018051307,9651.0,1.0,53505.0,0.15625,0.86,15.714357,5.3505940437316895,10298.84205124762,0.23216770092646277,0.3630921840667725,-0.013630498,0.60678434
0.1484375,0.32247603,5.67,20.378703514755756,0.31049117,0.21638612,0.8279569892473119,1.1571212,1.3189029,-0.11819739403047907,-31.01004,105,-0.22548267,1.0755117436250052,0.41591677,15.597711,-31.650763,-0.11819739403047907,9744.0,1.0,54030.0,0.1484375,0.84,15.658446,5.399664878845215,10433.896199554947,0.22548267866174382,0.35553312301635737,-0.060735308,0.64071834
0.15625,0.32158822,5.76,20.350918733230145,0.28731918,0.18173143,0.8526315789473684,1.0091637,1.0864029,-0.09450485621346161,-30.796898,106,-0.20347181,0.8141124198834101,0.32636005,15.544131,-31.483862,-0.09450485621346161,9839.0,1.0,54576.0,0.15625,0.86,15.569655,5.448802709579468,10419.670391413834,0.2034718208014965,0.3630921840667725,-0.025523363,0.6869625
0.14257812,0.35793132,5.55,20.20815687408157,0.35906136,0.22843722,0.78125,1.8944067,1.995076,-0.11765619864066443,-31.331661,107,-0.29266027,2.0576447943846388,0.42818004,15.447536,-31.283405,-0.11765619864066443,9935.0,1.0,55107.0,0.142578125,0.79,15.491901,5.498287677764893,10346.576319529764,0.2926602438092232,0.34964209794998163,-0.04436583,-0.048252985
0.15429688,0.33289146,5.78,20.08670082850438,0.29000092,0.17434075,0.8041237113402062,1.508425,1.5626096,-0.098294452453653,-31.010578,108,-0.26339844,1.2769617065787315,0.29194248,15.422652,-31.202137,-0.098294452453653,10032.0,1.0,55666.0,0.154296875,0.81,15.450451,5.54807186126709,10284.390824194243,0.2633984287579854,0.3612330853939056,-0.027798347,0.1915597
0.14648438,0.33449295,5.54,20.075548280252338,0.30337712,0.16201401,0.7741935483870968,1.0948093,1.1413795,-0.09063131253545482,-30.583378,109,-0.21249121,0.8454123536745707,0.25868875,15.356605,-31.171482,-0.09063131253545482,10125.0,1.0,56176.0,0.146484375,0.79,15.407082,5.597883701324463,10278.680719489197,0.21249121427536014,0.3535911440849304,-0.050478086,0.58810484
0.15429688,0.35543948,5.71,19.619721208719245,0.34503156,0.22499806,0.8210526315789474,1.3356581,1.4513305,-0.10641772315527001,-30.547207,110,-0.23017773,1.1999844362338383,0.40956226,15.296874,-31.03455,-0.10641772315527001,10220.0,1.0,56720.0,0.154296875,0.82,15.32081,5.648852825164795,10045.297258864253,0.23017772659659388,0.3612330853939056,-0.023937238,0.48734093
0.1484375,0.35966277,5.55,20.048870958490276,0.3580247,0.19402124,0.8,1.2764677,1.3499829,-0.07353329192847013,-30.319931,111,-0.20347387,1.1065424531698227,0.33542684,15.251438,-30.904205,-0.07353329192847013,10315.0,1.0,57245.0,0.1484375,0.81,15.26069,5.698730945587158,10265.021930747022,0.2034738622605801,0.35553312301635737,-0.009251989,0.5842756
0.1484375,0.35238564,5.81,20.05817117552258,0.32372385,0.20366202,0.8064516129032258,1.5408366,1.6798545,-0.15221212214479843,-30.293987,112,-0.2890665,1.5298265342911086,0.3576392,15.202681,-30.739035,-0.15221212214479843,10408.0,1.0,57784.0,0.1484375,0.82,15.219042,5.748585939407349,10269.783641867562,0.28906651958823204,0.35553312301635737,-0.016359806,0.44504583
0.1484375,0.3328201,5.57,20.187828497718566,0.3179383,0.18594535,0.7916666666666666,1.1030643,1.1735181,-0.10277868978058298,-30.137476,113,-0.21782811,0.8228553483883541,0.3069823,15.169452,-30.610645,-0.10277868978058298,10504.0,1.0,58317.0,0.1484375,0.8,15.180905,5.798120737075806,10336.168190831906,0.21782809868454933,0.35553312301635737,-0.011454054,0.47316948
0.140625,0.32054594,5.59,20.186079641162372,0.3315644,0.2191736,0.7789473684210526,1.5675426,1.6515579,-0.09861595098239681,-29.985432,114,-0.2315802,1.504261831442515,0.38787255,15.07475,-30.46495,-0.09861595098239681,10599.0,1.0,58846.0,0.140625,0.79,15.144821,5.8476598262786865,10335.272776275135,0.23158019532759982,0.34763431549072266,-0.07007106,0.47951925
0.16210938,0.33975372,5.87,20.247470456476403,0.30964136,0.137079,0.8645833333333334,0.785857,0.77603114,-0.04347476207961639,-29.370182,115,-0.1474635,0.7438626984755198,0.14143072,15.037123,-30.343405,-0.04347476207961639,10695.0,1.0,59409.0,0.162109375,0.87,15.060827,5.897048711776733,10366.704873715918,0.1474634843568007,0.36855110526084905,-0.023706296,0.9732234
0.15039062,0.33960113,5.5,20.29174649250121,0.31957522,0.15501751,0.7916666666666666,0.8968987,0.8947528,-0.062205909208084144,-29.245941,116,-0.15565401,0.7572911332050959,0.19985962,14.9341135,-30.132961,-0.062205909208084144,10791.0,1.0,59935.0,0.150390625,0.8,14.970301,5.946329832077026,10389.37420416062,0.15565401191512743,0.3574538826942444,-0.036187336,0.8870207
0.15039062,0.33025068,5.69,20.328036019793437,0.33098027,0.18914628,0.8210526315789474,1.4276843,1.4755534,-0.0816209577023983,-29.140451,117,-0.18338294,1.3500312765439353,0.29220605,14.840739,-29.885275,-0.0816209577023983,10886.0,1.0,60474.0,0.150390625,0.83,14.897734,5.995522975921631,10407.95444213424,0.18338294823964438,0.3574538826942444,-0.05699242,0.74482346
0.15429688,0.35147247,5.68,20.146326467875806,0.3408471,0.16814414,0.8144329896907216,1.5653882,1.5911059,-0.086305175597469,-28.932816,118,-0.1848804,1.5243858794371288,0.22643775,14.759903,-29.66231,-0.086305175597469,10983.0,1.0,61024.0,0.154296875,0.82,14.800961,6.045159816741943,10314.919151552413,0.18488039324680963,0.3612330853939056,-0.04105758,0.7294961
0.15234375,0.333907,5.69,20.16618346338954,0.34295553,0.18838972,0.8210526315789474,1.5735595,1.6141075,-0.06446673814207315,-28.652697,119,-0.16525736,1.6105003555615747,0.28626585,14.675468,-29.451778,-0.06446673814207315,11078.0,1.0,61563.0,0.15234375,0.83,14.7061205,6.09474778175354,10325.085933255445,0.16525738562146824,0.35935378074645996,-0.030651826,0.7990788
0.15429688,0.33984268,5.65,20.044080399896774,0.32584247,0.14666119,0.8247422680412371,0.8283671,0.80987406,-0.06406780215911567,-28.431217,120,-0.15237144,0.6370657036701838,0.13884631,14.606891,-29.2452,-0.06406780215911567,11175.0,1.0,62110.0,0.154296875,0.83,14.642236,6.144637823104858,10262.569164747149,0.15237142021457356,0.3612330853939056,-0.03534454,0.81398284
0.15234375,0.34017587,5.61,20.079104213242438,0.3358497,0.17054966,0.8041237113402062,1.1574699,1.1753684,-0.07950899035980304,-28.27399,121,-0.17685392,0.9645996366937956,0.22186106,14.520413,-29.0294,-0.07950899035980304,11272.0,1.0,62653.0,0.15234375,0.81,14.573385,6.194440841674805,10280.501357180128,0.1768539361655712,0.35935378074645996,-0.05297032,0.7554072
0.15429688,0.34019554,5.64,19.766737358028184,0.3315519,0.14902529,0.8144329896907216,0.9438072,0.92549586,-0.06862276963268717,-28.040474,122,-0.1546129,0.7158307110269865,0.1396115,14.46014,-28.814278,-0.06862276963268717,11369.0,1.0,63199.0,0.154296875,0.82,14.475582,6.245030879974365,10120.56952731043,0.1546129037936529,0.3612330853939056,-0.015440764,0.7738032
0.1484375,0.37929186,5.62,20.281934235976788,0.38402352,0.17289726,0.7916666666666666,1.5808088,1.5931801,-0.07589567561323443,-28.350607,123,-0.20471033,1.3618952631950378,0.2207417,14.453797,-28.600117,-0.07589567561323443,11465.0,1.0,63737.0,0.1484375,0.8,14.414276,6.294335842132568,10384.350328820115,0.2047103295723597,0.35553312301635737,0.039519917,0.24951449
