metric,ups,nsn_loss,epcount,retstd,vpredstd,n_updates,eplen,advstd,vfn_loss,eprew_recent,vpredmean,idn_pg_loss,rew_std_ext,tcount,total_secs,p_below_line,advmean,metricmean,rew_std_int,idn_loss,retmean,tps,rew_mean_ext,eprew,metricstd,best_ext_ret,rew_mean_int
0.0,21.699090504619907,0.40340050806601846,38366.0,0.30108872,0.2898062,1067,13.1,0.07954381,0.0036288677122987183,0.7857142857142857,7.4554768,0.012745561495345706,0.23849727,543924.0,50.144773721694946,0.21484375,-0.012831686,0.4043701,0.97516197,0.012745561495345706,7.4426455,11109.934338365392,0.060546875,0.83,0.97516197,1.0,0.4043701
0.0,21.4389973369318,0.35878112912178045,38403.0,0.2845133,0.29465023,1068,13.45,0.028958624,0.0004911807094079752,0.972972972972973,7.495409,0.002794755520881154,0.25567293,544438.0,50.1914176940918,0.1953125,-0.0027226643,0.36156029,0.6737638,0.002794755520881154,7.4926863,10976.76663650908,0.0703125,0.9,0.6737638,1.0,0.36156029
0.0,21.283860655113795,0.3712484240531922,38438.0,0.28372854,0.28986716,1069,13.78,0.027451694,0.00028564757546215946,0.9142857142857143,7.502992,0.0017380006223296127,0.2523616,544910.0,50.238401651382446,0.185546875,-0.0017984561,0.3734011,0.65597075,0.0017380006223296127,7.501194,10897.336655418263,0.068359375,0.95,0.65597075,1.0,0.3734011
0.0,21.10670846773585,0.45344688495000207,38474.0,0.29386196,0.2886294,1070,13.75,0.022826696,0.0002731802584700441,0.9166666666666666,7.5047174,0.0009671904748150458,0.25892723,545407.0,50.28577995300293,0.201171875,-0.0009917445,0.46363688,1.1106006,0.0009671904748150458,7.5037255,10806.634735480755,0.072265625,0.94,1.1106006,1.0,0.46363688
0.0,21.21979156126682,0.4131546666224798,38514.0,0.29944488,0.2961371,1071,13.76,0.045990657,0.001005715877302767,0.875,7.486611,0.009424860390330045,0.2523616,545946.0,50.332905769348145,0.193359375,-0.009633219,0.41775113,0.8764455,0.009424860390330045,7.4769783,10864.533279368612,0.068359375,0.92,0.8764455,1.0,0.41775113
0.0,21.35201286933149,0.4279676675796509,38552.0,0.29667953,0.29232717,1072,13.59,0.06703409,0.0022935482678197636,0.8947368421052632,7.46383,0.010897832937189378,0.24899088,546452.0,50.37973976135254,0.2109375,-0.011164583,0.43081993,0.96891135,0.010897832937189378,7.4526653,10932.230589097722,0.06640625,0.91,0.96891135,1.0,0.43081993
0.0,21.225053261205094,0.3290599932273229,38589.0,0.2859037,0.2851599,1073,13.54,0.02972371,0.0003399300621822477,0.918918918918919,7.474848,-0.0008630503337675086,0.2523616,546955.0,50.42685389518738,0.193359375,0.0007533322,0.33302313,0.3817573,-0.0008630503337675086,7.4756007,10867.227269737008,0.068359375,0.92,0.3817573,1.0,0.33302313
0.0,21.284832737901915,0.38292449464400613,38627.0,0.2882247,0.28703272,1074,13.5,0.019555883,0.00022495994198834524,0.868421052631579,7.4749703,-0.0015272008992421129,0.24899088,547465.0,50.473835706710815,0.181640625,0.0015080294,0.39002773,1.1363908,-0.0015272008992421129,7.4764786,10897.83436180578,0.06640625,0.9,1.1363908,1.0,0.39002773
0.0,21.170309203420114,0.3522828668355941,38665.0,0.28479564,0.2979529,1075,13.74,0.030012915,0.0003827401887974702,0.9473684210526315,7.4768047,-0.0014019001876780142,0.25892723,547993.0,50.521071672439575,0.220703125,0.0014111521,0.35700363,0.53712773,-0.0014019001876780142,7.478216,10839.198312151098,0.072265625,0.93,0.53712773,1.0,0.35700363
0.0,21.338651499041,0.38702439516782755,38702.0,0.28739563,0.28638014,1076,13.91,0.01914442,0.00029529960496195906,0.918918918918919,7.478021,-0.002557104802690446,0.24899088,548505.0,50.5679349899292,0.21484375,0.00259548,0.39211428,0.7616349,-0.002557104802690446,7.4806166,10925.389567508992,0.06640625,0.95,0.7616349,1.0,0.39211428
0.0,20.49400957685918,0.3481492772698403,38740.0,0.2961664,0.2801736,1077,13.74,0.03385494,0.00043950079028339445,0.9210526315789473,7.48032,-0.004664415772519229,0.26212654,549015.0,50.616729736328125,0.185546875,0.004576481,0.3512587,0.6285302,-0.004664415772519229,7.4848967,10492.9329033519,0.07421875,0.94,0.6285302,1.0,0.3512587
0.0,20.514457878467738,0.38623136778672534,38778.0,0.29214075,0.29624027,1078,13.61,0.027659697,0.000362838134606136,0.8947368421052632,7.479773,0.005848808291678627,0.25567293,549525.0,50.665475845336914,0.1953125,-0.0058611706,0.38933414,0.7087273,0.005848808291678627,7.473912,10503.402433775482,0.0703125,0.93,0.7087273,1.0,0.38933414
0.0,20.899937713331838,0.3480328992009163,38816.0,0.2850751,0.2929777,1079,13.6,0.02012683,0.00018369277192202088,0.8947368421052632,7.4716063,-0.0029881152780338502,0.24899088,550039.0,50.71332287788391,0.173828125,0.0029397944,0.3512832,0.4389477,-0.0029881152780338502,7.4745464,10700.7681092259,0.06640625,0.92,0.4389477,1.0,0.3512832
0.0,21.534098318572713,0.3765820562839508,38852.0,0.28390968,0.28249857,1080,13.64,0.019782186,0.0001871178901637904,0.9166666666666666,7.482254,0.003053267028008122,0.24899088,550525.0,50.75976085662842,0.171875,-0.003101225,0.38235986,0.8423726,0.003053267028008122,7.4791527,11025.45833910923,0.06640625,0.93,0.8423726,1.0,0.38235986
0.0,21.440750831957388,0.32981558889150625,38888.0,0.28521374,0.28326458,1081,13.87,0.021337524,0.00018687313968257513,0.9722222222222222,7.487479,2.1053760671444876e-05,0.24899088,551032.0,50.806401014328,0.201171875,-3.4344848e-06,0.3341247,0.44605866,2.1053760671444876e-05,7.487476,10977.664425962183,0.06640625,0.96,0.44605866,1.0,0.3341247
0.0,21.17939576947742,0.34442779421806335,38926.0,0.294661,0.2868577,1082,13.95,0.018691862,0.00015728957077953962,0.9473684210526315,7.497191,-0.0026754124628496356,0.26527292,551555.0,50.85361671447754,0.158203125,0.0026370739,0.34700656,0.64027655,-0.0026754124628496356,7.499829,10843.850633972439,0.076171875,0.97,0.64027655,1.0,0.34700656
0.0,21.42290051382632,0.3628995393713315,38962.0,0.29036018,0.30128428,1083,13.97,0.023127817,0.00026533766867942177,1.0,7.4889984,0.0018322903852094898,0.26527292,552062.0,50.90029573440552,0.16015625,-0.0018177332,0.36595222,0.69413626,0.0018322903852094898,7.4871807,10968.525063079076,0.076171875,0.98,0.69413626,1.0,0.36595222
0.0,21.242252508217227,0.3273899008830388,39000.0,0.28626806,0.2876524,1084,13.91,0.015191134,9.836451924153759e-05,0.9473684210526315,7.4757643,0.0015322052786359563,0.24899088,552579.0,50.9473717212677,0.171875,-0.0015415369,0.32907957,0.4309844,0.0015322052786359563,7.4742227,10876.03328420722,0.06640625,0.98,0.4309844,1.0,0.32907957
0.0,21.218288697552538,0.3561347375313441,39038.0,0.28871357,0.28712526,1085,13.6,0.014409577,0.00010247462341794743,0.8947368421052632,7.485944,0.0008176785971348485,0.25892723,553085.0,50.99450087547302,0.16796875,-0.0008321077,0.3600359,0.75167346,0.0008176785971348485,7.485111,10863.7638131469,0.072265625,0.94,0.75167346,1.0,0.3600359
0.0,21.3356122225783,0.33935858060916263,39073.0,0.28372598,0.28281334,1086,13.76,0.017674988,0.00016727683093146575,0.9714285714285714,7.482552,0.003860787309046524,0.24899088,553577.0,51.04137086868286,0.17578125,-0.0038252254,0.34350726,0.6562593,0.003860787309046524,7.478727,10923.833457960089,0.06640625,0.95,0.6562593,1.0,0.34350726
0.0,20.395351325066862,0.3473042796055476,39109.0,0.28637016,0.28746563,1087,13.85,0.016428016,0.00011295946812121355,0.9166666666666666,7.4877877,-0.0030971859135509776,0.2523616,554062.0,51.0904016494751,0.162109375,0.0030082269,0.34719467,0.5420407,-0.0030971859135509776,7.490796,10442.419878434233,0.068359375,0.96,0.5420407,1.0,0.34719467
0.0,20.986315352323388,0.41904355337222415,39147.0,0.29159832,0.29132798,1088,13.79,0.028203107,0.0004667784154056183,0.9736842105263158,7.4923334,-0.0022500587219838053,0.27736437,554589.0,51.13805174827576,0.205078125,0.002268805,0.42698646,1.5351074,-0.0022500587219838053,7.494602,10744.993460389574,0.083984375,0.96,1.5351074,1.0,0.42698646
0.0,21.193093795633345,0.37263303250074387,39182.0,0.29034668,0.28518787,1089,13.96,0.026814552,0.0003276027940349498,0.9714285714285714,7.4757595,-0.0034081141105464963,0.2523616,555078.0,51.18523693084717,0.205078125,0.003288399,0.3796624,0.6937766,-0.0034081141105464963,7.479048,10850.864023364273,0.068359375,0.98,0.6937766,1.0,0.3796624
0.0,21.35853668472726,0.3349149947365125,39217.0,0.28925928,0.29217023,1090,13.85,0.037979625,0.0006124187736228729,0.9142857142857143,7.4875164,-0.0019362627548010403,0.25567293,555554.0,51.232056617736816,0.1953125,0.0018762096,0.33607888,0.4106521,-0.0019362627548010403,7.489393,10935.570782580357,0.0703125,0.96,0.4106521,1.0,0.33607888
0.0,21.257540203437248,0.3529574026664098,39256.0,0.28837195,0.29696813,1091,13.56,0.021011015,0.0002441488880625305,0.8717948717948718,7.487642,-0.0010123160148699148,0.2523616,556070.0,51.27909874916077,0.19921875,0.0009798612,0.35474622,0.49120802,-0.0010123160148699148,7.4886217,10883.860584159871,0.068359375,0.92,0.49120802,1.0,0.35474622
0.0,21.616446686903775,0.3414817800124486,39294.0,0.29060286,0.2884259,1092,13.53,0.032833245,0.00043597644980764017,0.8947368421052632,7.489029,-0.0003657031944991711,0.24899088,556583.0,51.32535982131958,0.19140625,0.00036199478,0.34277958,0.4467558,-0.0003657031944991711,7.4893913,11067.620703694733,0.06640625,0.91,0.4467558,1.0,0.34277958
0.0,21.53830037435105,0.33560848484436673,39331.0,0.28892782,0.2839928,1093,13.84,0.0160438,0.00014083439176223086,1.0,7.4917336,0.0002473523830606913,0.26212654,557103.0,51.37178874015808,0.1640625,-0.00028805173,0.33841342,0.4440682,0.0002473523830606913,7.491446,11027.609791667737,0.07421875,0.96,0.4440682,1.0,0.33841342
0.0,21.588408780914637,0.400048166513443,39366.0,0.29000813,0.28971374,1094,13.91,0.02089509,0.00018074021075638788,0.9142857142857143,7.4910493,8.533885799503647e-06,0.25567293,557580.0,51.41810989379883,0.19921875,-5.0369417e-06,0.4024676,0.9414871,8.533885799503647e-06,7.491044,11053.265295828294,0.0703125,0.97,0.9414871,1.0,0.4024676
0.0,21.508148300087175,0.3688507452607155,39402.0,0.28942433,0.29102218,1095,13.82,0.013328368,0.00011384489516785834,0.9444444444444444,7.4925756,0.0010836210785782896,0.25892723,558078.0,51.464603900909424,0.203125,-0.0011099128,0.37489372,0.7134122,0.0010836210785782896,7.4914656,11012.171929644634,0.072265625,0.95,0.7134122,1.0,0.37489372
0.0,21.16763816762303,0.3475574404001236,39439.0,0.2884367,0.29355922,1096,13.86,0.021521,0.00024180029989414228,0.9459459459459459,7.491147,0.003441082585292558,0.25567293,558585.0,51.51184582710266,0.205078125,-0.0035000257,0.351534,0.42067307,0.003441082585292558,7.487647,10837.83074182299,0.0703125,0.96,0.42067307,1.0,0.351534
0.0,21.40726487656243,0.3790862709283829,39477.0,0.28987008,0.28525445,1097,13.84,0.027379042,0.0003333729328005575,0.9736842105263158,7.4908442,-0.0018953464896185324,0.25892723,559110.0,51.55855894088745,0.1796875,0.0018507327,0.38311344,0.73528934,-0.0018953464896185324,7.492695,10960.519616799964,0.072265625,0.97,0.73528934,1.0,0.38311344
0.0,21.241929765920165,0.36733157684405643,39513.0,0.2900292,0.28398764,1098,13.94,0.02444776,0.00025737273123619764,0.9722222222222222,7.4931927,0.00040369250442987925,0.25567293,559615.0,51.60563564300537,0.193359375,-0.0004462386,0.36890894,0.6214727,0.00040369250442987925,7.4927464,10875.868040151125,0.0703125,0.98,0.6214727,1.0,0.36890894
0.0,20.89067309512188,0.3759644255042076,39556.0,0.2915699,0.30312395,1099,13.59,0.029383965,0.0003470417541393545,0.8372093023255814,7.475582,0.003504950533776234,0.25567293,560175.0,51.65350389480591,0.189453125,-0.0035342108,0.38035625,0.5935104,0.003504950533776234,7.472048,10696.024624702402,0.0703125,0.92,0.5935104,1.0,0.38035625
0.0,21.427935015837335,0.3964091539382934,39592.0,0.28757337,0.284277,1100,13.45,0.026671534,0.0003692022498095563,0.9166666666666666,7.4776106,-0.003345803803919504,0.2523616,560662.0,51.70017194747925,0.171875,0.0033513452,0.40273702,1.4909222,-0.003345803803919504,7.480962,10971.102728108715,0.068359375,0.9,1.4909222,1.0,0.40273702
0.0,21.222905313437668,0.3573510224620501,39632.0,0.28709653,0.28643942,1101,13.65,0.02090766,0.00014804997408646156,0.9,7.471562,0.0014084695236912617,0.2523616,561203.0,51.74729084968567,0.1953125,-0.001422656,0.359955,0.41367328,0.0014084695236912617,7.470139,10866.127520480086,0.068359375,0.93,0.41367328,1.0,0.359955
0.0,21.06991651010218,0.33102421959241235,39668.0,0.28310487,0.2871389,1102,13.65,0.0136608,6.248592762858608e-05,0.9166666666666666,7.4765906,-0.00026927868384518666,0.24555838,561689.0,51.7947518825531,0.16796875,0.00024145047,0.33406883,0.42554402,-0.00026927868384518666,7.4768324,10787.797253172315,0.064453125,0.93,0.42554402,1.0,0.33406883
0.0,21.25807890362081,0.3667393277088801,39706.0,0.29655927,0.28357643,1103,13.63,0.065274455,0.002148187314863511,0.8947368421052632,7.4893007,0.011979268902602298,0.25567293,562202.0,51.841792821884155,0.1796875,-0.012274656,0.37098312,0.79183704,0.011979268902602298,7.477026,10884.136398653854,0.0703125,0.93,0.79183704,1.0,0.37098312
0.0,21.325198415724795,0.31864531089862186,39745.0,0.2916266,0.29012564,1104,13.78,0.023695268,0.00033675180141775246,0.9743589743589743,7.4759493,-0.0010739255764444047,0.25567293,562745.0,51.88868570327759,0.138671875,0.0010504177,0.32192823,0.45244244,-0.0010739255764444047,7.477,10918.501588851095,0.0703125,0.95,0.45244244,1.0,0.32192823
0.0,21.3314888747616,0.35921392838160193,39779.0,0.28823394,0.29470494,1105,13.89,0.027802303,0.000366800274302174,0.9411764705882353,7.4738307,0.0015883319429121907,0.25567293,563211.0,51.93556475639343,0.19921875,-0.0016189734,0.3632315,0.5557438,0.0015883319429121907,7.472212,10921.72230387794,0.0703125,0.97,0.5557438,1.0,0.3632315
0.0,21.34516715097787,0.37547579407691956,39820.0,0.2893196,0.29542783,1106,13.71,0.019897306,0.00020850465322534242,0.9024390243902439,7.449547,0.0026471961197482114,0.2523616,563763.0,51.98241376876831,0.169921875,-0.0026506335,0.37974384,0.7090735,0.0026471961197482114,7.446896,10928.725581300669,0.068359375,0.94,0.7090735,1.0,0.37974384
0.0,21.695723241811674,0.3612635880708694,39852.0,0.2817001,0.27999976,1107,13.86,0.016359055,0.00011836183451426525,1.0,7.4624863,-0.0020554077927954495,0.24555838,564215.0,52.02850580215454,0.185546875,0.0020851726,0.36838216,0.490447,-0.0020554077927954495,7.4645715,11108.210299807577,0.064453125,0.96,0.490447,1.0,0.36838216
0.0,21.47115374770919,0.36425604422887164,39892.0,0.29334158,0.29023153,1108,13.7,0.018120026,0.00014649955786201949,0.85,7.465241,-0.005660959276913975,0.25892723,564738.0,52.075079917907715,0.1875,0.005636951,0.36568418,0.67713475,-0.005660959276913975,7.4708776,10993.230718827106,0.072265625,0.94,0.67713475,1.0,0.36568418
0.0,21.441408466544317,0.3374745150407156,39930.0,0.29510093,0.2906551,1109,13.56,0.016800951,0.00011598465213561818,0.9473684210526315,7.4600654,-0.0002509048984696468,0.26212654,565262.0,52.121718645095825,0.162109375,0.0002572317,0.34012544,0.6190922,-0.0002509048984696468,7.4603224,10978.00113487069,0.07421875,0.92,0.6190922,1.0,0.34012544
0.0,20.84975741668655,0.36220299452543264,39965.0,0.28664872,0.28850484,1110,13.92,0.008573183,7.0073918474615e-05,0.9714285714285714,7.464161,-0.0006506652959312003,0.25567293,565748.0,52.16968083381653,0.1875,0.0006641418,0.36666304,0.64984334,-0.0006506652959312003,7.4648247,10675.075797343514,0.0703125,0.97,0.64984334,1.0,0.36666304
0.0,21.090364202279847,0.36614248404900235,40002.0,0.28263518,0.28323647,1111,13.92,0.018431056,0.00014840959859914923,0.972972972972973,7.4598823,-0.003387006003322313,0.24899088,566262.0,52.21709585189819,0.177734375,0.0034024809,0.36757734,0.6363795,-0.003387006003322313,7.463285,10798.266471567282,0.06640625,0.98,0.6363795,1.0,0.36757734
0.0,21.390888366423738,0.3411934524774552,40039.0,0.28664228,0.29273853,1112,13.79,0.01847795,0.0001990350962538893,0.8918918918918919,7.4762993,-0.004764165194501402,0.2523616,566762.0,52.26384472846985,0.177734375,0.0047366237,0.3446077,0.44113064,-0.004764165194501402,7.481036,10952.134843608954,0.068359375,0.95,0.44113064,1.0,0.3446077
0.0,21.032619760403975,0.32349268347024923,40081.0,0.2931813,0.2901762,1113,13.68,0.022137256,0.0002117407839250518,0.9285714285714286,7.4776354,-0.0008633937832200899,0.26527292,567334.0,52.3113899230957,0.177734375,0.0008027852,0.32480752,0.43715948,-0.0008633937832200899,7.4784384,10768.701317326835,0.076171875,0.93,0.43715948,1.0,0.32480752
0.0,21.434943477994235,0.3585689341028531,40121.0,0.29186198,0.28700203,1114,13.57,0.019105166,0.00014551079281469964,0.875,7.467409,0.0007471210847143085,0.2523616,567867.0,52.35804271697998,0.19140625,-0.0008065818,0.36060983,0.47979078,0.0007471210847143085,7.4666023,10974.691060733048,0.068359375,0.92,0.47979078,1.0,0.36060983
0.0,21.343755088747763,0.351269838710626,40155.0,0.2844254,0.28601065,1115,13.71,0.018753015,0.00013855152731897152,0.9705882352941176,7.4797993,0.0016860144775516046,0.25567293,568340.0,52.40489482879639,0.18359375,-0.0017240997,0.353104,0.60135627,0.0016860144775516046,7.478075,10928.002605438855,0.0703125,0.94,0.60135627,1.0,0.353104
0.0,20.772416388912276,0.42530545095602673,40192.0,0.28746986,0.2852198,1116,13.75,0.050050892,0.0012586921535936804,0.8918918918918919,7.4802027,0.007727980973868398,0.24206147,568836.0,52.45303559303284,0.205078125,-0.007941254,0.42867967,1.6308577,0.007727980973868398,7.4722614,10635.477191123086,0.0625,0.95,1.6308577,1.0,0.42867967
0.0,21.053417795223417,0.34516661862532294,40229.0,0.2906312,0.29286537,1117,13.65,0.023369793,0.00024293951234236982,0.8918918918918919,7.48621,-0.0027061927200217424,0.25892723,569341.0,52.50053381919861,0.2109375,0.002688763,0.34997138,0.45941654,-0.0027061927200217424,7.4888983,10779.34991115439,0.072265625,0.92,0.45941654,1.0,0.34997138
0.0,21.488754316395642,0.35381148507197696,40267.0,0.29378504,0.29209927,1118,13.74,0.023294454,0.00026718940353021026,0.9210526315789473,7.4849176,-0.003287841953958074,0.26527292,569859.0,52.547069787979126,0.205078125,0.0032578704,0.3557406,0.5960317,-0.003287841953958074,7.4881754,11002.242209994569,0.076171875,0.93,0.5960317,1.0,0.3557406
0.0,21.351578090002036,0.3375743130842845,40305.0,0.2901249,0.28954443,1119,13.65,0.021686103,0.0002283170251757838,0.8947368421052632,7.475848,0.003326207583692546,0.24899088,570370.0,52.59390473365784,0.1953125,-0.0033669635,0.34159088,0.38827747,0.003326207583692546,7.472481,10932.007982081042,0.06640625,0.93,0.38827747,1.0,0.34159088
0.0,20.788271387717273,0.33240849773089093,40342.0,0.29624167,0.28481227,1120,13.56,0.10814246,0.006080675671303955,0.8648648648648649,7.480891,0.013160717353457583,0.24899088,570864.0,52.642008781433105,0.21875,-0.013408104,0.33349013,0.3960063,0.013160717353457583,7.4674835,10643.594950511244,0.06640625,0.91,0.3960063,1.0,0.33349013
0.0,21.30061449393124,0.3498207529385884,40379.0,0.29150203,0.28602138,1121,13.46,0.025460472,0.0005024327207744743,0.8648648648648649,7.499026,0.0007954565614151458,0.25892723,571351.0,52.688955783843994,0.216796875,-0.00085720426,0.35246497,0.40648007,0.0007954565614151458,7.498169,10905.914620892794,0.072265625,0.9,0.40648007,1.0,0.35246497
0.0,21.103203992915795,0.3789374108115832,40418.0,0.29083264,0.29522467,1122,13.49,0.024245758,0.00027260301309676527,0.8974358974358975,7.4845147,0.0027865440254875766,0.25567293,571877.0,52.73634195327759,0.205078125,-0.0027767979,0.38407153,0.9173569,0.0027865440254875766,7.4817386,10804.840444372887,0.0703125,0.9,0.9173569,1.0,0.38407153
0.0,20.712612345679013,0.35055884470542276,40454.0,0.2862192,0.28865525,1123,13.73,0.024510395,0.00028534719967865385,0.9444444444444444,7.4948177,0.0015094402867058911,0.25892723,572374.0,52.784621715545654,0.1796875,-0.001544894,0.35305405,0.6242053,0.0015094402867058911,7.4932723,10604.857520987654,0.072265625,0.94,0.6242053,1.0,0.35305405
0.0,21.391652046187115,0.3454911783337593,40490.0,0.28668678,0.27801293,1124,13.69,0.026899617,0.0003189929557265714,0.8888888888888888,7.4922705,0.0022396285639842968,0.24555838,572852.0,52.831368923187256,0.203125,-0.0022354666,0.34887052,0.40297467,0.0022396285639842968,7.490035,10952.525847647803,0.064453125,0.94,0.40297467,1.0,0.34887052
0.0,21.492938692684525,0.3384069601694743,40529.0,0.28803056,0.2897971,1125,13.73,0.018259883,0.00019744116495227593,0.9487179487179487,7.492866,0.0015677162567347598,0.2523616,573394.0,52.87789583206177,0.1640625,-0.001609736,0.33925307,0.43875316,0.0015677162567347598,7.491256,11004.384610654477,0.068359375,0.94,0.43875316,1.0,0.33925307
0.0,21.214317867999252,0.34176363050937647,40567.0,0.28724304,0.293771,1126,13.92,0.023634542,0.00024348840330882615,0.9736842105263158,7.487296,0.0007061364861632078,0.2523616,573922.0,52.92503380775452,0.1796875,-0.00079354434,0.34693778,0.4420592,0.0007061364861632078,7.4865026,10861.730748415617,0.068359375,0.97,0.4420592,1.0,0.34693778
0.0,21.284724724318345,0.329397497077783,40608.0,0.29108682,0.2937003,1127,13.76,0.017257184,0.00015233140584314242,0.9024390243902439,7.48281,0.003647457762175084,0.25892723,574476.0,52.97201585769653,0.16015625,-0.0036647702,0.33231503,0.4026763,0.003647457762175084,7.4791455,10897.779058850992,0.072265625,0.95,0.4026763,1.0,0.33231503
0.0,21.292504505419195,0.35597317665815353,40648.0,0.28980288,0.28601635,1128,13.61,0.024182884,0.0002541591711633373,0.9,7.4748554,-0.003887100901920349,0.26212654,575017.0,53.018980741500854,0.197265625,0.003747353,0.36048862,0.43708992,-0.003887100901920349,7.478603,10901.762306774628,0.07421875,0.92,0.43708992,1.0,0.36048862
0.0,21.088031373337692,0.36004205544789636,40685.0,0.28650877,0.28026474,1129,13.51,0.0305077,0.0004760100685719711,0.8648648648648649,7.4784994,0.0027544129649565243,0.24899088,575505.0,53.06640100479126,0.1875,-0.0029110902,0.36487293,0.64111155,0.0027544129649565243,7.475589,10797.072063148898,0.06640625,0.91,0.64111155,1.0,0.36487293
0.0,21.718978650248296,0.35131183763345086,40721.0,0.2851116,0.2885276,1130,13.46,0.02933567,0.000314456869091373,0.8888888888888888,7.486758,0.004708678267585734,0.24555838,575985.0,53.112443685531616,0.212890625,-0.004777697,0.3567377,0.47075105,0.004708678267585734,7.4819803,11120.117068927128,0.064453125,0.91,0.47075105,1.0,0.3567377
0.0,21.37889484119905,0.3243258049090703,40760.0,0.28965238,0.2964255,1131,13.59,0.020473128,0.00025150600777124055,0.8974358974358975,7.488539,0.0030745985180449984,0.2523616,576512.0,53.15921878814697,0.177734375,-0.0030585886,0.3295744,0.46226847,0.0030745985180449984,7.4854813,10945.994158693913,0.068359375,0.92,0.46226847,1.0,0.3295744
0.0,21.318803305852335,0.3436467622717222,40795.0,0.28999135,0.29324362,1132,13.86,0.022576403,0.00025808002465055324,1.0,7.4946604,-0.001729255794392278,0.26527292,577006.0,53.20612573623657,0.216796875,0.0017428908,0.35110766,0.46704412,-0.001729255794392278,7.496403,10915.227292596395,0.076171875,0.96,0.46704412,1.0,0.35110766
0.0,21.172125892834607,0.3523007134596507,40830.0,0.2927792,0.28398985,1133,13.97,0.026703818,0.000298179892221621,0.9428571428571428,7.4928274,-0.0016976450424408538,0.25892723,577486.0,53.25335764884949,0.203125,0.0016533077,0.35371232,0.588346,-0.0016976450424408538,7.494481,10840.128457131319,0.072265625,0.98,0.588346,1.0,0.35371232
0.0,21.174263573718353,0.34748251984516776,40866.0,0.292188,0.2878625,1134,13.77,0.016942037,0.00021416119489003901,0.9166666666666666,7.4925966,0.0013251033136233066,0.2523616,577975.0,53.30058479309082,0.21484375,-0.0013312747,0.35090888,0.4536511,0.0013251033136233066,7.4912653,10841.222949743797,0.068359375,0.95,0.4536511,1.0,0.35090888
0.0,21.347013975834937,0.38741561522086465,40904.0,0.28823155,0.28919435,1135,13.77,0.028726308,0.00031183620497661957,0.9210526315789473,7.488188,0.003102301047571624,0.24555838,578497.0,53.34742975234985,0.189453125,-0.0031279991,0.39154208,0.82529795,0.003102301047571624,7.4850597,10929.671155627488,0.064453125,0.94,0.82529795,1.0,0.39154208
0.0,21.206702328826687,0.32505102952321374,40941.0,0.28664917,0.29119042,1136,13.79,0.019281892,0.0002636717302569499,0.9459459459459459,7.4923263,0.0009816253004828464,0.24555838,579003.0,53.39458465576172,0.208984375,-0.0010192962,0.32904226,0.4007071,0.0009816253004828464,7.4913073,10857.831592359264,0.064453125,0.95,0.4007071,1.0,0.32904226
0.0,21.335069585741028,0.3268644089500109,40978.0,0.29038152,0.2951336,1137,13.82,0.029899415,0.0003625715520077696,0.9459459459459459,7.5036907,0.0010474638499241944,0.26527292,579512.0,53.44145584106445,0.193359375,-0.0010803861,0.32873863,0.4459616,0.0010474638499241944,7.50261,10923.555627899406,0.076171875,0.96,0.4459616,1.0,0.32873863
0.0,21.327475567216847,0.3344896708925565,41015.0,0.29497358,0.2888673,1138,13.76,0.02246563,0.00023040744539078636,0.918918918918919,7.494299,0.0021926721383351833,0.26527292,580015.0,53.488343715667725,0.205078125,-0.0022145645,0.33796477,0.38229197,0.0021926721383351833,7.4920845,10919.667490415026,0.076171875,0.95,0.38229197,1.0,0.33796477
0.0,21.690562134767543,0.36500295003255206,41049.0,0.28959522,0.29040813,1139,13.84,0.021292575,0.00026452000262603786,0.9705882352941176,7.491679,0.0012293137927675464,0.2523616,580486.0,53.534446716308594,0.1875,-0.0012378786,0.36950412,0.64089483,0.0012293137927675464,7.4904413,11105.567813000982,0.068359375,0.96,0.64089483,1.0,0.36950412
0.0,21.423775909448455,0.3470168734590213,41086.0,0.28698257,0.29732165,1140,13.69,0.027584616,0.0003049605220439844,0.8918918918918919,7.490319,0.005178397465594268,0.26212654,580976.0,53.58112382888794,0.197265625,-0.0052213315,0.35174382,0.408743,0.005178397465594268,7.4850974,10968.973265637609,0.07421875,0.95,0.408743,1.0,0.35174382
0.0,21.36158249638397,0.34404852986335754,41125.0,0.28916126,0.2857564,1141,13.4,0.021572592,0.00021989510545002608,0.8205128205128205,7.4753685,-0.004102368286112323,0.24555838,581489.0,53.62793684005737,0.208984375,0.0040895827,0.3467238,0.42538938,-0.004102368286112323,7.479458,10937.130238148593,0.064453125,0.89,0.42538938,1.0,0.3467238
0.0,21.30115537949773,0.3584604735175768,41163.0,0.28959635,0.2837744,1142,13.49,0.029387768,0.00036639480943752767,0.8947368421052632,7.4856005,0.0027019744908708767,0.2523616,582003.0,53.674882650375366,0.1640625,-0.002713501,0.365695,0.63400686,0.0027019744908708767,7.4828873,10906.191554302837,0.068359375,0.89,0.63400686,1.0,0.365695
0.0,21.206595106758417,0.348633033533891,41203.0,0.28784788,0.2892119,1143,13.57,0.032329906,0.0005303762809489853,0.875,7.4834185,0.0015002555010141807,0.2523616,582538.0,53.72203779220581,0.169921875,-0.0014837773,0.35441118,0.3793655,0.0015002555010141807,7.4819345,10857.77669466031,0.068359375,0.91,0.3793655,1.0,0.35441118
