# {"t_start": 1636398183.683143, "env_id": "FrozenLake-v1"} 
r,l,t
1.0,7,15.870679
1.0,6,15.875871
1.0,6,15.881162
0.0,3,15.908095
1.0,6,15.913105
1.0,6,15.918366
1.0,7,15.948871
1.0,6,15.95406
1.0,6,15.959331
0.0,3,15.986409
1.0,6,15.991341
1.0,6,15.996683
1.0,7,16.027297
1.0,6,16.032384
1.0,6,16.037702
0.0,3,16.064947
1.0,6,16.070341
1.0,6,16.075585
1.0,7,16.106278
1.0,6,16.111384
1.0,6,16.116764
0.0,3,16.144815
1.0,6,16.150065
1.0,6,16.155325
1.0,7,16.186892
1.0,6,16.192261
1.0,6,16.197547
0.0,3,16.22487
1.0,6,16.23011
1.0,6,16.235415
1.0,7,16.266146
1.0,6,16.27142
1.0,6,16.276724
0.0,3,16.303777
1.0,6,16.308977
1.0,6,16.31425
1.0,7,16.344529
1.0,6,16.349748
1.0,6,16.355067
0.0,3,16.381901
1.0,6,16.386937
1.0,6,16.392244
1.0,7,16.422665
1.0,6,16.427816
1.0,6,16.432999
0.0,3,16.460088
1.0,6,16.465096
1.0,6,16.470387
1.0,7,16.500995
1.0,6,16.506055
1.0,6,16.511338
0.0,3,16.538619
1.0,6,16.543953
1.0,6,16.549215
1.0,7,16.57972
1.0,6,16.584775
1.0,6,16.590018
0.0,3,16.617231
1.0,6,16.622617
1.0,6,16.627842
1.0,7,16.65857
1.0,6,16.663655
1.0,6,16.668866
0.0,3,16.695948
1.0,6,16.701131
1.0,6,16.706326
1.0,7,16.736981
1.0,6,16.741939
1.0,6,16.747143
0.0,3,16.774331
1.0,6,16.779624
1.0,6,16.784883
1.0,7,16.815459
1.0,6,16.820445
1.0,6,16.825705
0.0,3,16.852616
1.0,6,16.857783
1.0,6,16.86295
1.0,7,16.893499
1.0,6,16.898669
1.0,6,16.90391
0.0,3,16.931196
1.0,6,16.93631
